filename,ssim,psnr,status
EES0429212__X12__Y1B.jpg,0.764810,23.441863,ok
EES0429212__X12__Y1E.jpg,0.924530,26.866096,ok
EES0429212__X12__Y21.jpg,0.791990,24.174875,ok
EES0429212__X12__Y24.jpg,0.835168,25.174180,ok
EES0429212__X12__Y2A.jpg,0.884861,29.716467,ok
EES0429212__X15__Y12.jpg,0.844512,26.970566,ok
EES0429212__X15__Y15.jpg,0.782325,23.550664,ok
EES0429212__X15__Y18.jpg,0.826036,26.254904,ok
EES0429212__X15__Y1B.jpg,0.793344,26.286861,ok
EES0429212__X15__Y21.jpg,0.811937,25.898682,ok
EES0429212__X15__Y24.jpg,0.732539,22.082339,ok
EES0429212__X15__Y27.jpg,0.773933,24.064222,ok
EES0429212__X15__Y2A.jpg,0.885712,25.119385,ok
EES0429212__X15__Y33.jpg,0.786781,27.414340,ok
EES0429212__X18__Y0C.jpg,0.775359,24.229594,ok
EES0429212__X18__Y12.jpg,0.828692,24.525828,ok
EES0429212__X18__Y18.jpg,0.766387,24.650012,ok
EES0429212__X18__Y1B.jpg,0.819133,23.711195,ok
EES0429212__X18__Y24.jpg,0.833838,25.620660,ok
EES0429212__X1B__Y09.jpg,0.769137,22.560086,ok
EES0429212__X1B__Y0F.jpg,0.763192,24.518794,ok
EES0429212__X1B__Y12.jpg,0.841692,26.130213,ok
EES0429212__X1B__Y15.jpg,0.808668,23.262662,ok
EES0429212__X1B__Y1B.jpg,0.787600,25.062089,ok
EES0429212__X1B__Y1E.jpg,0.802005,25.661676,ok
EES0429212__X1B__Y21.jpg,0.862527,26.248371,ok
EES0429212__X1B__Y24.jpg,0.832503,26.648612,ok
EES0429212__X1E__Y24.jpg,0.815640,25.298495,ok
EES0429212__X1E__Y2D.jpg,0.758484,23.646805,ok
EES0429212__X1E__Y30.jpg,0.752657,23.728685,ok
EES0429212__X1E__Y33.jpg,0.836061,26.808431,ok
EES0429212__X1E__Y36.jpg,0.820029,24.142071,ok
EES0429212__X21__Y06.jpg,0.739846,24.071119,ok
EES0429212__X24__Y2A.jpg,0.832311,25.939094,ok
EES0429212__X24__Y2D.jpg,0.836069,24.597636,ok
EES0429212__X24__Y30.jpg,0.835375,26.081758,ok
EES0429212__X27__Y21.jpg,0.709146,22.184188,ok
EES0429212__X27__Y2A.jpg,0.786940,25.245141,ok
EES0429212__X27__Y2D.jpg,0.756245,24.839000,ok
EES0429212__X2A__Y2D.jpg,0.813333,26.009043,ok
EES0429212__X2D__Y2A.jpg,0.837553,28.451948,ok
EES0429212__X2D__Y30.jpg,0.819620,26.175380,ok
EES0429212__X30__Y24.jpg,0.755074,23.147601,ok
EES0429212__X30__Y33.jpg,0.797610,22.865366,ok
EES0429212__X30__Y36.jpg,0.670568,21.928692,ok
EES0429212__X30__Y39.jpg,0.826098,25.386719,ok
EES0429212__X33__Y24.jpg,0.861730,27.925928,ok
EES0429212__X33__Y2D.jpg,0.788389,24.765229,ok
EES0429212__X33__Y33.jpg,0.772887,23.093531,ok
EES0429212__X33__Y39.jpg,0.812246,25.088840,ok
EES0429212__X33__Y3C.jpg,0.835239,25.414707,ok
EES0429212__X36__Y18.jpg,0.839513,24.220524,ok
EES0429212__X36__Y21.jpg,0.790007,23.376799,ok
EES0429212__X36__Y24.jpg,0.853247,26.609322,ok
EES0429212__X36__Y27.jpg,0.715191,22.711504,ok
EES0429212__X36__Y2A.jpg,0.720071,24.235235,ok
EES0429212__X36__Y30.jpg,0.842871,24.960500,ok
EES0429212__X36__Y33.jpg,0.702936,24.495854,ok
EES0429212__X36__Y36.jpg,0.758947,22.395018,ok
EES0429212__X36__Y39.jpg,0.814778,23.535722,ok
EES0429212__X36__Y3C.jpg,0.929540,33.138598,ok
EES0429212__X39__Y24.jpg,0.774135,26.044960,ok
EES0429212__X39__Y27.jpg,0.772446,25.067475,ok
EES0429212__X39__Y30.jpg,0.873967,28.724726,ok
EES0429212__X3C__Y33.jpg,0.720057,23.197836,ok
EES0429212__X3F__Y30.jpg,0.763811,22.164280,ok
EES0429212__X3F__Y33.jpg,0.660617,21.567814,ok
EES0429212__X45__Y2A.jpg,0.902599,28.584678,ok
EES0429212__X45__Y2D.jpg,0.944695,32.539959,ok
EES0429213__X18__Y1E.jpg,0.831665,22.767311,ok
EES0429213__X24__Y0C.jpg,0.841140,23.045827,ok
EES0429213__X27__Y03.jpg,0.876515,24.127985,ok
EES0429213__X2D__Y03.jpg,0.875418,24.439685,ok
